OBJECTID,Street1,Street2,Intersect,Long,Lat
324,Lampson,Reeve,Reeve Pl & Lampson St,-123.402195831132,48.4380143013603
325,Lyall,Swinford,Swinford St & Lyall St,-123.410393660948,48.4276306564797
326,Lyall,Swinford,Lyall St & Swinford St,-123.410393660948,48.4276306564797
327,Foster,Lyall,Foster St & Lyall St,-123.421775682157,48.4283574413654
328,Foster,Lyall,Lyall St & Foster St,-123.421775682157,48.4283574413654
329,Foster,Lyall,Foster St & Lyall St,-123.421775682157,48.4283574413654
330,Foster,Lyall,Lyall St & Foster St,-123.421775682157,48.4283574413654
331,Admirals,Stancombe,Stancombe Pl & Admirals Rd,-123.423502553747,48.4385150053646
332,Admirals,Stancombe,Admirals Rd & Stancombe Pl,-123.423502553747,48.4385150053646
333,MacLeod,unnamed,MacLeod Ave & unnamed lane,-123.405682584729,48.4380736244822
334,MacLeod,unnamed,unnamed lane & MacLeod Ave,-123.405682584729,48.4380736244822
335,Head,Wollaston,Wollaston St & Head St,-123.400008193547,48.429840816557
336,Head,Wollaston,Head St & Wollaston St,-123.400008193547,48.429840816557
337,Head,Wollaston,Wollaston St & Head St,-123.400008193547,48.429840816557
338,Head,Wollaston,Head St & Wollaston St,-123.400008193547,48.429840816557
339,Cave,Ellery,Ellery St & Cave St,-123.397676267833,48.4373243782037
340,Cave,Ellery,Cave St & Ellery St,-123.397676267833,48.4373243782037
341,Cave,Ellery,Ellery St & Cave St,-123.397676267833,48.4373243782037
342,Cave,Ellery,Cave St & Ellery St,-123.397676267833,48.4373243782037
343,Craigflower,Forshaw,Forshaw Rd & Craigflower Rd,-123.410167908464,48.4455509941163
344,Craigflower,Forshaw,Craigflower Rd & Forshaw Rd,-123.410167908464,48.4455509941163
345,Constance,Lyall,Constance Ave & Lyall St,-123.418213847068,48.4283022497694
346,Constance,Lyall,Lyall St & Constance Ave,-123.418213847068,48.4283022497694
347,Constance,Lyall,Constance Ave & Lyall St,-123.418213847068,48.4283022497694
348,Constance,Lyall,Lyall St & Constance Ave,-123.418213847068,48.4283022497694
349,Dunsmuir,Sea,Dunsmuir Rd & Sea Terr,-123.394903061259,48.4310022051246
350,Dunsmuir,Sea,Sea Terr & Dunsmuir Rd,-123.394903061259,48.4310022051246
351,Dunsmuir,Sea,Dunsmuir Rd & Sea Terr,-123.394903061259,48.4310022051246
352,Dunsmuir,Sea,Sea Terr & Dunsmuir Rd,-123.394903061259,48.4310022051246
353,Agnes,Selkirk,Agnes St & Selkirk Ave,-123.398684949383,48.4425389740668
354,Agnes,Selkirk,Selkirk Ave & Agnes St,-123.398684949383,48.4425389740668
355,Esquimalt,Sturdee,Esquimalt Rd & Sturdee St,-123.420392220177,48.4297756508957
356,Esquimalt,Sturdee,Sturdee St & Esquimalt Rd,-123.420392220177,48.4297756508957
357,Esquimalt,Sturdee,Esquimalt Rd & Sturdee St,-123.420392220177,48.4297756508957
358,Esquimalt,Sturdee,Sturdee St & Esquimalt Rd,-123.420392220177,48.4297756508957
359,Elrick,Rockheights,Elrick Pl & Rockheights Ave,-123.406728764725,48.4365680035181
360,Elrick,Rockheights,Rockheights Ave & Elrick Pl,-123.406728764725,48.4365680035181
361,Colville,Tillicum,Tillicum Rd & Colville Rd,-123.403220709034,48.4387906311353
362,Colville,Tillicum,Colville Rd & Tillicum Rd,-123.403220709034,48.4387906311353
363,Old Esquimalt,Viewfield,Viewfield Rd & Old Esquimalt Rd,-123.394310157012,48.4329463306625
364,Old Esquimalt,Viewfield,Old Esquimalt Rd & Viewfield Rd,-123.394310157012,48.4329463306625
365,Admirals,Isbister,Isbister St & Admirals Rd,-123.423160225262,48.4384074791484
366,Admirals,Isbister,Admirals Rd & Isbister St,-123.423160225262,48.4384074791484
367,Carlisle,Comerford,Comerford St & Carlisle Ave,-123.415845261904,48.4291030070326
368,Carlisle,Comerford,Carlisle Ave & Comerford St,-123.415845261904,48.4291030070326
369,Carlisle,Comerford,Comerford St & Carlisle Ave,-123.415845261904,48.4291030070326
370,Carlisle,Comerford,Carlisle Ave & Comerford St,-123.415845261904,48.4291030070326
371,Ellery,Lampson,Ellery St & Lampson St,-123.402155654358,48.4381314500956
372,Ellery,Lampson,Lampson St & Ellery St,-123.402155654358,48.4381314500956
373,Dellwood,Mesher,Dellwood Rd & Mesher Pl,-123.415442472355,48.4491381333065
374,Dellwood,Mesher,Mesher Pl & Dellwood Rd,-123.415442472355,48.4491381333065
375,Dellwood,Mesher,Dellwood Rd & Mesher Pl,-123.415442472355,48.4491381333065
376,Dellwood,Mesher,Mesher Pl & Dellwood Rd,-123.415442472355,48.4491381333065
377,Codville,MacAulay,MacAulay St & Codville Pl,-123.404566563182,48.4261966121394
378,Codville,MacAulay,Codville Pl & MacAulay St,-123.404566563182,48.4261966121394
379,Codville,MacAulay,MacAulay St & Codville Pl,-123.404566563182,48.4261966121394
380,Codville,MacAulay,Codville Pl & MacAulay St,-123.404566563182,48.4261966121394
381,Anson,Clent,Clent St & Anson St,-123.405018328118,48.4197326329429
382,Anson,Clent,Anson St & Clent St,-123.405018328118,48.4197326329429
383,Alexander,Kingsmill,Alexander Rd & Kingsmill Rd,-123.421761292683,48.4420346572598
384,Alexander,Kingsmill,Kingsmill Rd & Alexander Rd,-123.421761292683,48.4420346572598
385,Admirals,Parklands,Parklands Dr & Admirals Rd,-123.424940569799,48.4396167933148
386,Admirals,Parklands,Admirals Rd & Parklands Dr,-123.424940569799,48.4396167933148
387,Admirals,Esquimalt,Esquimalt Rd & Admirals Rd,-123.41696025208,48.4298606676819
388,Admirals,Esquimalt,Admirals Rd & Esquimalt Rd,-123.41696025208,48.4298606676819
389,Admirals,Esquimalt,Esquimalt Rd & Admirals Rd,-123.41696025208,48.4298606676819
390,Admirals,Esquimalt,Admirals Rd & Esquimalt Rd,-123.41696025208,48.4298606676819
391,Dunsmuir,Lampson,Lampson St & Dunsmuir Rd,-123.407361653696,48.4280524639097
392,Dunsmuir,Lampson,Dunsmuir Rd & Lampson St,-123.407361653696,48.4280524639097
393,Dunsmuir,Lampson,Lampson St & Dunsmuir Rd,-123.407361653696,48.4280524639097
394,Dunsmuir,Lampson,Dunsmuir Rd & Lampson St,-123.407361653696,48.4280524639097
395,Craigflower,Sioux,Sioux Pl & Craigflower Rd,-123.409398636378,48.4451795847425
396,Craigflower,Sioux,Craigflower Rd & Sioux Pl,-123.409398636378,48.4451795847425
397,Bewdley,Fraser,Fraser St & Bewdley Ave,-123.415668627561,48.4245067059937
398,Bewdley,Fraser,Bewdley Ave & Fraser St,-123.415668627561,48.4245067059937
399,Bewdley,Fraser,Fraser St & Bewdley Ave,-123.415668627561,48.4245067059937
400,Bewdley,Fraser,Bewdley Ave & Fraser St,-123.415668627561,48.4245067059937
401,Fernhill,Lampson,Fernhill Rd & Lampson St,-123.405335645545,48.4312385177647
402,Fernhill,Lampson,Lampson St & Fernhill Rd,-123.405335645545,48.4312385177647
403,Admirals,Esquimalt,Esquimalt Rd & Admirals Rd,-123.416958382863,48.4298948904524
404,Admirals,Esquimalt,Admirals Rd & Esquimalt Rd,-123.416958382863,48.4298948904524
405,Admirals,Esquimalt,Esquimalt Rd & Admirals Rd,-123.416958382863,48.4298948904524
406,Admirals,Esquimalt,Admirals Rd & Esquimalt Rd,-123.416958382863,48.4298948904524
407,Admirals,Astle,Astle St & Admirals Rd,-123.416878304752,48.4321023518935
408,Admirals,Astle,Admirals Rd & Astle St,-123.416878304752,48.4321023518935
409,Gorge,Tillicum,Gorge Bridge & Tillicum Rd,-123.400426284108,48.446094192548
410,Gorge,Tillicum,Tillicum Rd & Gorge Bridge,-123.400426284108,48.446094192548
411,McNaughton,Tillicum,Tillicum Rd & McNaughton Ave,-123.401336599498,48.4444392107157
412,McNaughton,Tillicum,McNaughton Ave & Tillicum Rd,-123.401336599498,48.4444392107157
413,McNaughton,Tillicum,Tillicum Rd & McNaughton Ave,-123.401336599498,48.4444392107157
414,McNaughton,Tillicum,McNaughton Ave & Tillicum Rd,-123.401336599498,48.4444392107157
415,Admirals,Luscombe,Luscombe Pl & Admirals Rd,-123.426296729412,48.4406119598668
416,Admirals,Luscombe,Admirals Rd & Luscombe Pl,-123.426296729412,48.4406119598668
417,Lyall,Strange,Strange St & Lyall St,-123.401262411001,48.4263906283808
418,Lyall,Strange,Lyall St & Strange St,-123.401262411001,48.4263906283808
419,Esquimalt,Grafton,Esquimalt Rd & Grafton St,-123.423057466343,48.4294726024559
420,Esquimalt,Grafton,Grafton St & Esquimalt Rd,-123.423057466343,48.4294726024559
421,Esquimalt,Grafton,Esquimalt Rd & Grafton St,-123.423057466343,48.4294726024559
422,Esquimalt,Grafton,Grafton St & Esquimalt Rd,-123.423057466343,48.4294726024559
423,Admirals,Caroline,Caroline Rd & Admirals Rd,-123.426539316476,48.4407918988012
424,Admirals,Caroline,Admirals Rd & Caroline Rd,-123.426539316476,48.4407918988012
425,Kinver,Munro,Kinver St & Munro St,-123.411449038245,48.421856024927
426,Kinver,Munro,Munro St & Kinver St,-123.411449038245,48.421856024927
427,Canteen,Lyall,Canteen Rd & Lyall St,-123.424518635432,48.4282113684001
428,Canteen,Lyall,Lyall St & Canteen Rd,-123.424518635432,48.4282113684001
429,Kindersley,Naden,Kindersley Rd & Naden St,-123.419172617886,48.4382273967746
430,Kindersley,Naden,Naden St & Kindersley Rd,-123.419172617886,48.4382273967746
431,Dunsmuir,Wollaston,Wollaston St & Dunsmuir Rd,-123.394876643926,48.4312612746732
432,Dunsmuir,Wollaston,Dunsmuir Rd & Wollaston St,-123.394876643926,48.4312612746732
433,Clent,Thomas,Thomas St & Clent St,-123.402434849218,48.4204709936969
434,Clent,Thomas,Clent St & Thomas St,-123.402434849218,48.4204709936969
435,Kinver,Munro,Kinver St & Munro St,-123.411313944799,48.4218346862838
436,Kinver,Munro,Munro St & Kinver St,-123.411313944799,48.4218346862838
437,Fraser,Wychbury,Fraser St & Wychbury Ave,-123.414633055025,48.426273316848
438,Fraser,Wychbury,Wychbury Ave & Fraser St,-123.414633055025,48.426273316848
439,Fraser,Wychbury,Fraser St & Wychbury Ave,-123.414633055025,48.426273316848
440,Fraser,Wychbury,Wychbury Ave & Fraser St,-123.414633055025,48.426273316848
441,Kinver,Wychbury,Kinver St & Wychbury Ave,-123.410278316053,48.4256709162786
442,Kinver,Wychbury,Wychbury Ave & Kinver St,-123.410278316053,48.4256709162786
443,Kinver,Wychbury,Kinver St & Wychbury Ave,-123.410278316053,48.4256709162786
444,Kinver,Wychbury,Wychbury Ave & Kinver St,-123.410278316053,48.4256709162786
445,Cunningham,Parklands,Parklands Dr & Cunningham St,-123.420704850514,48.4415580415836
446,Cunningham,Parklands,Cunningham St & Parklands Dr,-123.420704850514,48.4415580415836
447,Cunningham,Parklands,Parklands Dr & Cunningham St,-123.420704850514,48.4415580415836
448,Cunningham,Parklands,Cunningham St & Parklands Dr,-123.420704850514,48.4415580415836
449,Hadfield,Lampson,Hadfield Ave & Lampson St,-123.40898051261,48.4225639898026
450,Hadfield,Lampson,Lampson St & Hadfield Ave,-123.40898051261,48.4225639898026
451,Esquimalt,Head,Esquimalt Rd & Head St,-123.400613221324,48.4305924426319
452,Esquimalt,Head,Head St & Esquimalt Rd,-123.400613221324,48.4305924426319
453,Esquimalt,Head,Esquimalt Rd & Head St,-123.400613221324,48.4305924426319
454,Esquimalt,Head,Head St & Esquimalt Rd,-123.400613221324,48.4305924426319
455,Greenwood,Lampson,Greenwood Ave & Lampson St,-123.408421888013,48.424462164899
456,Greenwood,Lampson,Lampson St & Greenwood Ave,-123.408421888013,48.424462164899
457,Nelson,Saunders,Saunders St & Nelson St,-123.419153324897,48.4315346654532
458,Nelson,Saunders,Nelson St & Saunders St,-123.419153324897,48.4315346654532
459,Craddock,Grafton,Craddock St & Grafton St,-123.423186450979,48.4274268646865
460,Craddock,Grafton,Grafton St & Craddock St,-123.423186450979,48.4274268646865
461,Anson,Thomas,Anson St & Thomas St,-123.404396009709,48.4218546940533
462,Anson,Thomas,Thomas St & Anson St,-123.404396009709,48.4218546940533
463,Anson,Thomas,Anson St & Thomas St,-123.404396009709,48.4218546940533
464,Anson,Thomas,Thomas St & Anson St,-123.404396009709,48.4218546940533
465,Effingham,Grenville,Grenville Ave & Effingham St,-123.415602375383,48.431498581167
466,Effingham,Grenville,Effingham St & Grenville Ave,-123.415602375383,48.431498581167
467,Effingham,Grenville,Grenville Ave & Effingham St,-123.415602375383,48.431498581167
468,Effingham,Grenville,Effingham St & Grenville Ave,-123.415602375383,48.431498581167
469,Esquimalt,Fernhill,Fernhill Rd & Esquimalt Rd,-123.409804491602,48.4299383950729
470,Esquimalt,Fernhill,Esquimalt Rd & Fernhill Rd,-123.409804491602,48.4299383950729
471,Bewdley,Kinver,Kinver St & Bewdley Ave,-123.410833206353,48.4238646338309
472,Bewdley,Kinver,Bewdley Ave & Kinver St,-123.410833206353,48.4238646338309
473,Bewdley,Kinver,Kinver St & Bewdley Ave,-123.410833206353,48.4238646338309
474,Bewdley,Kinver,Bewdley Ave & Kinver St,-123.410833206353,48.4238646338309
475,Esquimalt,Fernhill,Fernhill Rd & Esquimalt Rd,-123.409789897365,48.4299831288398
476,Esquimalt,Fernhill,Esquimalt Rd & Fernhill Rd,-123.409789897365,48.4299831288398
477,Esquimalt,Fernhill,Fernhill Rd & Esquimalt Rd,-123.409789897365,48.4299831288398
478,Esquimalt,Fernhill,Esquimalt Rd & Fernhill Rd,-123.409789897365,48.4299831288398
479,Intervale,Lockley,Intervale Ave & Lockley Rd,-123.413591795066,48.4370000624108
480,Intervale,Lockley,Lockley Rd & Intervale Ave,-123.413591795066,48.4370000624108
481,Lampson,Wordsley,Lampson St & Wordsley St,-123.406555685055,48.4301276224131
482,Lampson,Wordsley,Wordsley St & Lampson St,-123.406555685055,48.4301276224131
483,Lampson,Wordsley,Lampson St & Wordsley St,-123.406555685055,48.4301276224131
484,Lampson,Wordsley,Wordsley St & Lampson St,-123.406555685055,48.4301276224131
485,Rockcrest,Rockheights,Rockcrest Ave & Rockheights Ave,-123.410915660672,48.4330073509842
486,Rockcrest,Rockheights,Rockheights Ave & Rockcrest Ave,-123.410915660672,48.4330073509842
487,Fraser,Lyall,Fraser St & Lyall St,-123.413598603984,48.4280426463245
488,Fraser,Lyall,Lyall St & Fraser St,-123.413598603984,48.4280426463245
489,Fraser,Lyall,Fraser St & Lyall St,-123.413598603984,48.4280426463245
490,Fraser,Lyall,Lyall St & Fraser St,-123.413598603984,48.4280426463245
491,Lampson,Old Esquimalt,Old Esquimalt Rd & Lampson St,-123.40397793215,48.4329881016994
492,Lampson,Old Esquimalt,Lampson St & Old Esquimalt Rd,-123.40397793215,48.4329881016994
493,Lampson,Old Esquimalt,Old Esquimalt Rd & Lampson St,-123.40397793215,48.4329881016994
494,Lampson,Old Esquimalt,Lampson St & Old Esquimalt Rd,-123.40397793215,48.4329881016994
495,MacAulay,Wollaston,MacAulay St & Wollaston St,-123.403861033277,48.4284067844216
496,MacAulay,Wollaston,Wollaston St & MacAulay St,-123.403861033277,48.4284067844216
497,MacAulay,Wollaston,MacAulay St & Wollaston St,-123.403861033277,48.4284067844216
498,MacAulay,Wollaston,Wollaston St & MacAulay St,-123.403861033277,48.4284067844216
499,Admirals,Coles,Coles St & Admirals Rd,-123.421961469234,48.4380671834411
500,Admirals,Coles,Admirals Rd & Coles St,-123.421961469234,48.4380671834411
501,Carrie,Colville,Colville Rd & Carrie St,-123.395808612182,48.4388899706591
502,Carrie,Colville,Carrie St & Colville Rd,-123.395808612182,48.4388899706591
503,Carrie,Colville,Colville Rd & Carrie St,-123.395808612182,48.4388899706591
504,Carrie,Colville,Carrie St & Colville Rd,-123.395808612182,48.4388899706591
505,Hotham,Naden,Hotham St & Naden St,-123.419142826257,48.4384764657725
506,Hotham,Naden,Naden St & Hotham St,-123.419142826257,48.4384764657725
507,Aldebury,Shearwater,Shearwater St & Aldebury St,-123.398501291728,48.4339069988412
508,Aldebury,Shearwater,Aldebury St & Shearwater St,-123.398501291728,48.4339069988412
509,Gore,Lyall,Gore St & Lyall St,-123.400636675619,48.4263112423553
510,Gore,Lyall,Lyall St & Gore St,-123.400636675619,48.4263112423553
511,Rhoda,Shirley,Shirley Rd & Rhoda Lane,-123.409270795816,48.4478078421078
512,Rhoda,Shirley,Rhoda Lane & Shirley Rd,-123.409270795816,48.4478078421078
513,Colville,Fleming,Fleming St & Colville Rd,-123.399081182882,48.4388450510427
514,Colville,Fleming,Colville Rd & Fleming St,-123.399081182882,48.4388450510427
515,Arcadia,Selkirk,Arcadia St & Selkirk Ave,-123.39730364915,48.4422056409845
516,Arcadia,Selkirk,Selkirk Ave & Arcadia St,-123.39730364915,48.4422056409845
517,Arcadia,Selkirk,Arcadia St & Selkirk Ave,-123.39730364915,48.4422056409845
518,Arcadia,Selkirk,Selkirk Ave & Arcadia St,-123.39730364915,48.4422056409845
519,Colville,MacLeod,Colville Rd & MacLeod Ave,-123.405706814893,48.4387388382564
520,Colville,MacLeod,MacLeod Ave & Colville Rd,-123.405706814893,48.4387388382564
521,Colville,MacLeod,Colville Rd & MacLeod Ave,-123.405706814893,48.4387388382564
522,Colville,MacLeod,MacLeod Ave & Colville Rd,-123.405706814893,48.4387388382564
523,Hutchinson,Lockley,Lockley Rd & Hutchinson Ave,-123.410435264847,48.4373440619886
524,Hutchinson,Lockley,Hutchinson Ave & Lockley Rd,-123.410435264847,48.4373440619886
525,Hutchinson,Lockley,Lockley Rd & Hutchinson Ave,-123.410435264847,48.4373440619886
526,Hutchinson,Lockley,Hutchinson Ave & Lockley Rd,-123.410435264847,48.4373440619886
527,Lyall,S Joffre,S Joffre St & Lyall St,-123.409130147028,48.427468990975
528,Lyall,S Joffre,Lyall St & S Joffre St,-123.409130147028,48.427468990975
529,Campbell,Moresby,Campbell St & Moresby St,-123.426408283135,48.4275791890467
530,Campbell,Moresby,Moresby St & Campbell St,-123.426408283135,48.4275791890467
531,Bryden,Head,Bryden Crt & Head St,-123.402478819144,48.4321261936343
532,Bryden,Head,Head St & Bryden Crt,-123.402478819144,48.4321261936343
533,Garthland,Garthland,Garthland Rd & Garthland Pl E,-123.412017518969,48.4474421372798
534,Garthland,Garthland,Garthland Pl E & Garthland Rd,-123.412017518969,48.4474421372798
535,Garthland,Garthland,Garthland Rd & Garthland Pl E,-123.412017518969,48.4474421372798
536,Garthland,Garthland,Garthland Pl E & Garthland Rd,-123.412017518969,48.4474421372798
537,Arcadia,Craigflower,Arcadia St & Craigflower Rd,-123.398157655747,48.4405934825222
538,Arcadia,Craigflower,Craigflower Rd & Arcadia St,-123.398157655747,48.4405934825222
539,Devonshire,Porter,Devonshire Rd & Porter Rd,-123.401054955057,48.4357642838763
540,Devonshire,Porter,Porter Rd & Devonshire Rd,-123.401054955057,48.4357642838763
541,Devonshire,Porter,Devonshire Rd & Porter Rd,-123.401054955057,48.4357642838763
542,Devonshire,Porter,Porter Rd & Devonshire Rd,-123.401054955057,48.4357642838763
543,Lampson,Wurtele,Wurtele Pl & Lampson St,-123.402614832468,48.4367990414435
544,Lampson,Wurtele,Lampson St & Wurtele Pl,-123.402614832468,48.4367990414435
545,Matheson,Matheson,Matheson Pl & Matheson Ave,-123.404429942236,48.435742453206
546,Matheson,Matheson,Matheson Ave & Matheson Pl,-123.404429942236,48.435742453206
547,Carlisle,Park,Park Pl & Carlisle Ave,-123.414825780744,48.4290673009996
548,Carlisle,Park,Carlisle Ave & Park Pl,-123.414825780744,48.4290673009996
549,Admirals,Lyall,Admirals Rd & Lyall St,-123.417013019594,48.4282765858716
550,Admirals,Lyall,Lyall St & Admirals Rd,-123.417013019594,48.4282765858716
551,Admirals,Lyall,Admirals Rd & Lyall St,-123.417013019594,48.4282765858716
